UniqueCount	AmbigCount
0	4
0	1
10	389
0	0
0	6
0	0
0	0
0	11
0	10
0	0
0	0
0	0
0	0
0	0
12	74
0	0
0	34
0	8
0	0
0	49
42	76
2	30
0	10
0	2
48	99
0	4
3	32
3	20
0	0
0	0
0	1
17	491
1	161
0	191
0	161
0	147
0	89
43	62
0	31
0	4
0	3
0	4
0	1
0	53
2	1
0	0
2	1
1	2
0	0
0	0
5	3
0	50
0	40
0	30
0	14
0	32
0	28
0	16
0	30
0	30
3	2
0	4
3	8
2	3
0	6
0	36
2	3
0	0
0	0
0	18
1	61
1	7
0	2
0	0
0	22
0	149
1	84
0	4
1	4
0	9
0	1
0	0
0	36
0	1
0	0
0	0
0	2
0	2
3	1182
684	6658
33	61026
0	304
0	1519
0	28
3980	4421
2	3156
0	0
0	18
49	353
0	6
0	0
0	0
0	16
1	9
0	24
1	18
0	1
0	8
4	8
0	3
0	0
2	4
0	1
0	2
0	2
1	2
0	2
0	0
0	2
0	9
1	0
3	0
0	0
1	8
0	6
2	4
3	7
0	13
374	65
0	24
0	19
0	31
0	5
0	6
0	75
1	38
1	25
0	24
0	13
1	0
3	15
13	7
1	9
1	1
0	9
0	0
0	0
0	0
2	12
0	6
10	5
0	3
0	2
0	1
0	1
0	81
0	76
0	82
0	82
0	82
0	82
0	76
0	76
0	76
0	79
0	17
0	0
0	7
0	5
0	2
2	343
60	800
13	846
0	0
0	183
5	57
24	121
0	119
4	24
8	45
10	3
0	9
2	9
1	9
0	0
0	2
0	2
0	2
0	2
0	0
0	10
1	10
3	7
0	5
0	124
0	93
0	174
0	174
0	2
1	0
56	1466
0	1467
0	1
0	37
0	100
1	43
0	10
1	79
0	97
4	380
0	25
1	7
0	29
0	7
1	0
0	4
0	4
0	0
1	7
0	91
1	86
0	93
0	93
16	81
1	92
0	89
0	21
0	67
1	35
0	18
0	19
0	9
0	6
0	5
0	6
0	4
1	2
1	4
3	22
0	0
0	0
0	0
0	0
0	0
0	53
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
5	4562
0	3868
0	4223
48	1836
4	1394
3	1589
0	1256
0	314
0	314
0	4
0	2
7	5
0	3
0	1
3	10
1	497
0	502
0	505
0	344
0	364
0	316
0	297
8	99
0	275
0	216
0	66
0	74
0	112
0	79
0	93
0	8
0	29
1	45
0	59
1	3
2	4
7	1
0	75
0	56
7	73
0	72
0	4
0	69
0	2
1	18
4	668
56	644
3	458
0	424
1	14
1	66
1	111
0	11
38	157
1	91
34	53
0	35
2	1
0	0
9	146
2	55
0	33
0	96
3	80
3	517
0	753
0	752
0	587
0	428
0	779
0	145
0	644
0	588
58	636
19	387
1	543
0	753
0	595
0	536
0	655
0	681
0	233
2	145
3	140
0	548
0	169
0	232
0	226
2	137
0	167
0	292
0	25
3	66
0	258
1	136
0	131
0	197
0	169
0	169
0	15
5	7
0	95
0	185
0	139
1	101
0	124
0	120
0	88
0	69
0	50
0	66
0	8
0	11
1	4
0	0
21	0
2	91
156	116
1	28
12	0
0	1071
3	1060
0	732
1	204
0	264
7	122
1	91
3	111
0	0
0	5720
16	9122
0	10393
32	7828
6	9896
2	2734
2	1915
68	3299
1	449
4	156
2	540
33	515
0	515
7	543
7	82
0	19
0	0
97	1759
1	1864
6	1195
4	2197
9	3955
3	2423
0	1515
3	2850
0	3025
1	1245
0	1582
0	504
14	472
2	425
2	554
0	1037
17	111
3	337
2	48
1	161
2	50
0	129
5	148
0	11
0	9
0	137
3	142
0	38
44	400
2	208
10	335
11	23
9	199
0	66
0	3
60	81
0	36
0	36
0	39
0	15
0	6
0	0
0	0
0	0
0	1
0	0
0	1
0	32
0	96
8	127
0	9
3	87
0	1
0	2
5	166
28	170
2	36
20	96
39	61
0	1
0	1
6	339
0	335
0	326
0	326
0	12
3	54
0	47
1	56
0	56
8	4
118	1405
0	1032
0	408
95	228
5	60
13	120
0	0
130	0
57	2
3	613
0	626
0	572
0	634
30	624
0	585
0	597
16	58
1	53
1	622
2	64
0	536
0	31
0	11
0	91
0	628
1	442
0	63
0	551
0	521
3	32
16	33
0	491
0	79
7	28
0	35
0	93
0	164
0	186
4	97
0	46
0	48
1	212
2	27
5	123
6	194
0	157
0	112
