UniqueCount	AmbigCount
0	27
0	7
17	808
0	1
0	36
0	6
0	0
0	29
0	19
0	0
0	0
0	0
0	0
0	0
22	121
0	0
0	67
0	19
0	5
0	74
95	112
1	86
1	19
0	14
143	141
0	18
15	122
9	30
0	0
0	0
0	7
33	998
6	309
5	365
1	328
0	323
0	176
104	111
0	52
0	1
0	0
0	2
0	1
0	104
0	1
0	2
1	5
2	8
0	1
0	6
23	7
0	162
0	131
0	122
0	63
0	67
0	54
2	35
0	69
0	58
17	17
0	29
1	25
2	5
0	10
0	90
2	11
0	0
0	0
0	47
9	152
0	7
1	2
0	2
0	22
0	245
7	147
0	5
0	5
2	19
0	2
0	0
0	66
0	8
0	1
0	9
0	0
0	0
4	1377
1470	8446
35	65483
1	292
9	2414
0	45
5946	6455
10	5026
0	0
0	41
126	923
0	21
0	0
2	0
0	25
4	18
0	30
0	26
0	7
0	7
9	7
0	1
0	0
8	1
0	12
0	8
4	9
0	7
0	7
0	7
0	14
2	14
3	1
7	1
0	1
4	13
0	8
6	7
0	20
0	5
257	56
0	22
0	22
1	29
0	17
0	12
0	63
0	26
0	21
0	23
0	5
3	6
2	7
24	10
4	28
0	6
0	18
0	0
0	0
0	0
9	30
1	8
31	16
0	11
0	6
3	3
1	1
0	186
0	164
0	188
0	186
0	185
0	187
0	166
0	163
0	166
1	183
2	86
0	0
0	29
4	16
0	9
3	495
78	1035
23	1064
1	0
0	240
8	43
17	115
1	115
4	41
6	36
9	4
1	9
2	9
0	7
0	0
0	3
0	4
0	3
0	4
0	0
0	6
0	5
2	5
0	3
0	157
0	114
2	213
0	213
0	2
1	0
99	2222
0	2222
0	1
0	46
1	135
3	84
0	18
3	98
0	159
15	553
0	21
1	7
0	37
0	7
1	0
0	4
0	4
0	0
1	7
0	106
2	94
0	104
0	102
9	93
2	107
0	101
0	21
0	72
0	31
0	21
0	23
0	12
1	9
0	4
0	7
0	4
3	5
1	8
1	44
0	0
0	0
0	0
0	0
0	0
0	83
1	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	1
3	5175
1	4391
0	4763
81	2104
9	1583
1	1906
0	1401
0	450
0	450
1	3
2	2
3	7
0	8
1	5
11	6
0	591
0	601
0	601
0	401
2	454
0	371
1	373
7	101
0	349
0	251
0	59
0	89
0	168
0	124
1	115
1	12
0	41
0	48
3	74
3	7
1	10
13	1
0	108
0	87
12	99
0	98
0	10
